article_id,title,authors
1499285,Cultural voice markers in speech-to-speech machine translation systems,Osamuyimen Stewart;Michael Picheny;David Lubensky;Bhuvana Ramabhadran
1499286,Cultural adaptation of conversational style in intercultural computer-mediated group brainstorming,Hao-Chuan Wang;Susan R. Fussell
1499287,A web-based multilingual parallel corpus collection system for the medical field,Takashi Yoshino;Taku Fukushima;Mai Miyabe;Aguri Shigeno
1499288,Do strangers trust in video-mediated communication?,Qiping Zhang;Weina Qu;Kan Zhang
1499289,Internet and doctor shopping behavior,Ook Lee;Mikyung Kim
1500881,Computer technologies for 3D video delivery for home entertainment,Atanas Gotchev
1500882,Electronic governance act,Plamen Vachkov;Roumen Trifonov
1500883,From eLearning to eUniversity,Roumen Nikolov
1500885,Formation of attribute spaces using wavelets in automatic classification of explosives,Nikolai Shopov;Rajcho Ilarionov;Ivan Simeonov;Hristo Kilifarev
1500886,Improvement and optimization of an embedded system for short-time weather forecasting,Hristo Kilifarev;Ivan Simeonov;Raycho Ilarionov
1500888,Emotion recognition using brain activity,Robert Horlings;Dragos Datcu;Leon J. M. Rothkrantz
1500889,Address block segmentation using ensemble-clustering techniques,Mustafa Idrissi;Leon J. M. Rothkrantz
1500890,An adaptable FSA simulator,Stoyan Bonev
1500891,Computer assisted active learning system development for critical thinking and flow,Dilek Karahoca;Adem Karahoca;Ali Güngör;Ilker Yengin
1500892,Text search in document images based on Hausdorff distance measures,Andrey Andreev;Nikolay Kirov
1500893,Innovative concept of open source enterprise resource planning (ERP) system,Svilen Valkov
1500894,On some drawbacks of the PHP platform,Nikolaj Cholakov
1500895,Ontology-based examinational students work retrieval,Dilyana Budakova;Lyudmil Dakovski
1500896,Development of applications with service-oriented architecture for grid,Vladimir Dimitrov
1500897,Architectural framework for dynamic web-applications,Aleksandar Stoev;Aleksandar Dimov
1500898,Adaptable evaluation approach for software architecture,Olfa Lamouchi;Amar Ramdan-Cherif;Nicole Levy
1500899,Comparison of parallel metaheuristics for solving the TSP,Milena Lazarova;Plamenka Borovska
1500900,Parallel simulated annealing for solving the room assignment problem on shared and distributed memory platforms,Milena Lazarova
1500901,The impact of fragmentation over streaming video traffic,Delyan Genkov
1500902,Algorithm and testing software for avoiding fragmentation at the application layer,Delyan Genkov
1500904,Function based identification of affected components in cross-domain engineering,Jivka Ovtcharova;Milan Marinov
1500905,Mobile application for determination of users' text entry speed,Tsvetozar Georgiev;Evgeniya Georgieva
1500906,Time synchronization of multimedia streams and objects,Yordan Shterev
1500907,Performance of multimedia presentation with branches by synchronized multimedia integration language,Yordan Shterev
1500908,Partitioning parallel discrete event simulation,Hristo Valchanov;Nadezhda Ruskova;Dimitar Genov;Nedjalko Nikolov
1500909,Overheads reduction of the distributed time warp simulation,Hristo Valchanov;Nadezhda Ruskova;Trifon Ruskov
1500910,Parameter estimation for finite mixtures of generalized partial credit models,Dimiter Tsvetkov;Lyubomir Hristov
1500911,Modeling of network traffic with self-similar process,Evgeniya Gospodinova;Mitko Gospodinov
1500912,"Comparison of bees algorithm, ant colony optimisation and particle swarm optimisation for PID controller tuning",Karl O. Jones;André Bouffet
1500913,An algorithm for complex spread spectrum in downlink line of mobile link systems CDMA2000 and UMTS,Petar Petrov;Valentin Mutkov
1500914,Complex spread spectrum in uplink line of mobile link systems CDMA2000 and UMTS,Petar Petrov;Valentin Mutkov
1500915,Time-delay simulation analysis of local controller networks,N. Kakanakov;M. Shopov;G. Spasov
1500916,ABC - alphabetical computer-based handwriting investigation system,Dobrin Nestorov;Stefan Benchev;Stefan Bonchev;Georgi Gluhchev
1500917,Diagnosis modelling of urethral obstructions using fuzzy expert system,Kür?at Zühtüo?ullari;Ismail Sarita?;Nihat Arikan
1500918,The design of fuzzy expert system for emission parameters,Ismail Saritas;Murat Ciniviz
1500920,Learning and growth strategy metrics,Petko Ruskov;Yanka Todorova
1500921,Building the academic strategy program,Petko Ruskov;Yanka Todorova
1500922,Objective evaluation of quality of colour reproduction in current LCD monitors,Dobromir Dochev
1500923,Comparison of two colour calibration techniques for digital photography,Tzvetomir Vassilev;Bernhard Spanlang
1500924,Determination of the resistance characteristics of self-compacting concrete samples by artificial neural network,Mustafa Altin;Sakir Tasdemir;Ismail Saritas;Mehmet Kamanli;M. Tolga Cogurcu;M. Yasar Kaltakci
1500925,Prediction of surface roughness using artificial neural network in lathe,?akir Ta?demir;Süleyman Ne?eli;Ismail Sarita?;Süleyman Yaldiz
1500926,Artificial neural network design for behaviours of reinforced concrete column under axial load and comparison of experimental study,M. Tolga Cogurcu;M. Sami Donduren;Ismail Saritas;Mehmet Kamanli;Mustafa Altin;Mevlüt Yasar Kaltakci
1500927,Functional analysis of enterprise resource planning systems,Todor Stoilov;Krasimira Stoilova
1500928,Main components of a MPLS recovery approach,Svetlin Petrov
1500929,Developing a profile of the user of electronic content,Jordan Stoyanov;Georgi Todorov
1500930,An accelerating technique for population based algorithms,Vassil Guliashki
1500931,An algorithm for studying mental tasks' power spectra along the time,Plamen Manoilov;Adriana Borodzhieva
1500932,Simulating the operation of feed-forward convolutional encoders and Viterbi decoders applied in additive white Gaussian noise communication channels,Adriana Borodzhieva;Plamen Manoilov
1500933,Designing robust copy protection for software products,Eugene Genov
1500935,Practical issues for academics using the Turnitin plagiarism detection software,Karl O. Jones
1500936,"e-learning standardization -- Bulgaria: current status, issues and a possible solution",Georgy Totkov;Todor Uzunov;Rositsa Doneva;Nikolay Kasakliev
1500937,A software system for speech therapy and voice quality improvement,Vania Sivakova;Todorka Terzieva;George Totkov
1500938,FPGA platform based digital design education,Dmitri Mihhailov;Margus Kruus;Alexander Sudnitson
1500939,An adaptable personal learning environment for e-learning and e-assessment,Steve Green;Lilyana Nacheva-Skopalik;Elaine Pearson
1500940,Educational process model,Hristo Tujarov;Svetlana Avramova;Stefan Kalchev;Milena Stefanova
1500941,An educational project for master's program in computing,Juliana Peneva;Stanislav Ivanov;Petko Staynov
1500942,Assessing effectiveness of the cognitive abilities and individual differences on e-learning portal usability evaluation,Dilek Karahoca;Adem Karahoca;Ali Güngör
1500943,Application of platform for electronic education on securing systems in railroad transport,Maria Hristova;Stanimir Stoyanov;Asya Stoyanova-Doycheva
1500944,Virtual instrument for truth table construction of analytically-defined Boolean functions,Vladimir Mateev
1500945,Learning styles testing in Moodle,Daniela Dureva;Georgi Tuparov
1500946,VEHICCLE: a model of web-based language learning,Anelly Kremenska
1500947,Investigating student readiness for computer assisted language learning,Anelly Kremenska
1500949,Formal transformation of ontology axioms to application domain rules,Diana Kalibatiene;Olegas Vasilecas
1500950,Mission-critical transfer and ethernet-based MAN networks: a contemporary snapshot,Vanya Topalova
1500951,Deciding on the architecture of the concept map based knowledge assessment system,Romans Lukashenko;Marks Vilkelis;Alla Anohina
1500952,Implementation of Monte Carlo simulation in a distributed computing environment,Ivaylo Penev
1500953,An ontology based CBR architecture for knowledge management in BULCHINO catalogue,Nadezhda Govedarova;Stanimir Stoyanov;Ivan Popchev
1500954,Testing and analysis of an algorithm for protein structure comparison,Dobrinka Petrova
1500955,Integration of IT strategy and enterprise architecture models,Ivaylo Velitchkov
1500956,Determination of body measurements of a cow by image analysis,?akir Ta?demir;Murat Yakar;Abdullah Ürkmez;?eref ?nal
1500957,Combining actual trends in software systems for business management,Anca Andreescu;Marinela Mircea
1500958,Semantic user profile acquisition and sharing,Tomáš Kadlec;Ivan Jelínek
1500959,An investigation on the approaches for version control systems,Vladimir Jotov
1500960,Simulation models of two-phase locking of distributed transactions,Svetlana Vasileva;Aleksandar Milev
1500961,Data protection utilizing trusted platform module,Elior Vila;Plamenka Borovska
1500962,Extended IMS specification for accumulative test system,M. Sokolova;G. Totkov
1500963,Mathematics and programming: some studies,Ana Pacheco;Anabela Gomes;Joana Henriques;Ana Maria de Almeida;António José Mendes
1500964,Adaptive model for user knowledge in the e-learning system,Todorka Glushkova
1500965,Virtual labs with remote access to a real hardware equipment in the computer systems education,Orlin Tomov
1500966,Team work in software development student projects,Anca Andreescu;Iulian Intorsureanu;Adina Uta;Rodica Mihalca
1500967,Using semantic web technologies for information adaptation,Vojtech Jirkovsky;Ivan Jelinek
1500969,An example of distributed mobile system for monitoring,Velislava Spasova
1500970,A conceptual model of scientific council website,Marina Petkova;Anelia Ivanova;Angel Smrikarov
1500972,HiMiX: a computer based virtual chemical laboratory,Vladislav Trifonov;Nikolai Sukniarov;Siuzan Feimova
1500973,Virtual model of MAIN FRAME COMPUTER ES 1020B from Computer Museum of Mathematics and Informatics Faculty in Shumen University,Katerina Velcheva;Violeta Velcheva;Stanimir Stanev
1500974,C++/Pascal developer's handbook,Alexander Kolarski;Martin Kirilov;Krasimir Asenov
1500975,Music e-students book,Kristiyan Srebrev;Dimitar Damyanov;Krasimira Damyanova;Tanya Srebreva;Lybomira Hristova
1500977,Teaching VHDL for students in computing at the University of Rousse,Anelia Ivanova;Nikolay Kostadinov;Galina Ivanova
1501436,Digital identity management and protection,Elisa Bertino
1501437,Topological analysis of network attack vulnerability,Sushil Jajodia
1501438,Paths to creativity in security careers,Gregory B. Newby
1501439,"Role-based access control: past, present and future",Sylvia Osborn
1501441,From concept to commercialiazed product: the challenges of privacy technologies,Mike Gurski
1501442,Deep packet inspection comes to the desktop,Brian O'Higgins
1501443,Label-based access control (LBAC) in DB2 LUW,Walid Rjaibi
1501445,Computing trust from revision history,Honglei Zeng;Maher A. Alhossaini;Li Ding;Richard Fikes;Deborah L. McGuinness
1501446,Analyzing trust in technology strategies,Jennifer Horkoff;Eric Yu;Lin Liu
1501447,Requirements of federated trust management for service-oriented architectures,Zhengping Wu;Alfred C. Weaver
1501448,Trust modelling for online transactions: a phishing scenario,Ponnurangam Kumaraguru;Alessandro Acquisti;Lorrie Faith Cranor
1501449,A comparison of reputation-based trust systems,John B. Folkerts;Hans-Peter Bischof
1501451,A constraint based role based access control in the SECTET a model-driven approach,Muhammad Alam;Michael Hafner;Ruth Breu
1501452,Protected data paths: delivering sensitive data via untrusted proxies,Jiantao Kong;Karsten Schwan;Patrick Widener
1501453,Architecture-based refinements for secure computer systems design,Jie Zhou;Jim Alves-Foss
1501454,A new fair non-repudiation protocol for secure negotiation and contract signing,A. Ruiz-Martínez;C. I. Marín-López;L. Baño-López;A. F. Gómez Skarmeta
1501455,Detecting low-profile scans in TCP anomaly event data,J. Treurniet
1501457,Towards a precise semantics for authenticity and trust,Reto Kohlas;Jacek Jonczy;Rolf Haenni
1501458,An improved familiarity measurement for formalization of trust in e-commerce based multiagent systems,Jie Zhang;Ali A. Ghorbani;Robin Cohen
1501459,"Trust and security in spatial messaging: FoxyTag, the speed camera case study",Michel Deriaz;Jean-Marc Seigneur
1501460,"Modeling trust using transactional, numerical units",Reid Kerr;Robin Cohen
1501461,Building online trust through privacy policies,Thomas W. Lauer;Xiaodong Deng
1501462,Approximate autoregressive modeling for network attack detection,Harshit Nayyar;Ali A Ghorbani
1501464,Dynamic inference control in privacy preference enforcement,Xiangdong An;Dawn Jutla;Nick Cercone
1501465,Privacy policy enforcement in enterprises with identity management solutions,Marco Casassa Mont;Robert Thyne
1501466,Formal consistency verification between BPEL process and privacy policy,Yin Hua Li;Hye-Young Paik;Boualem Benatallah
1501467,A privacy-preserving UBICOMP architecture,George Yee
1501468,Query rewriting for detection of privacy violation through inferencing,Vikram Goyal;S. K. Gupta;Shobhit Saxena
1501469,Privacy in video surveilled areas,Torsten Spindler;Christoph Wartmann;Ludger Hovestadt;Daniel Roth;Luc van Gool;Andreas Steffen
1501471,Is workplace surveillance legal in Canada?,Avner Levin
1501472,Bridging the gap: software specification meets intrusion detector,Mathew Graves;Mohammad Zulkernine
1501473,Phishing defense against IDN address spoofing attacks,Viktor Krammer
1501474,Using self-organizing maps to build an attack map for forensic analysis,H. Güne? Kayacik;A. Nur Zincir-Heywood
1501475,An efficient traitor tracing scheme based on MDS code,Yang Bo;Wang Qin
1501477,Using web service enhancements to bridge business trust relationships,Zhengping Wu;Alfred C. Weaver
1501478,An incentive compatible reputation mechanism for ubiquitous computing environments,Jinshan Liu;Valérie Issarny
1501479,Alert correlation survey: framework and techniques,Reza Sadoddin;Ali Ghorbani
1501480,Execution monitoring enforcement for limited-memory systems,Chamseddine Talhi;Nadia Tawbi;Mourad Debbabi
1501481,Embedding verifiable information flow analysis,Dorina Ghindici;Gilles Grimaud;Isabelle Simplot-Ryl
1501482,Behavior analysis through reputation propagation in a multi-context environment,Ebrahim Bagheri;Ali A. Ghorbani
1501484,Achieving privacy and security in radio frequency identification,Aaditeshwar Seth;Mirza Beg
1501485,Privacy enhanced personalization in e-learning,Mohd M. Anwar;Jim Greer;Christopher A. Brooks
1501486,Security hardening of open source software,Azzam Mourad;Marc-André Laverdière;Mourad Debbabi
1501487,Constraint based role based access control (CRBAC) for restricted administrative delegation constraints in the SECTET,Muhammad Alam;Michael Hafner;Ruth Breu
1501488,Security crosscutting concerns and AspectJ,Dima AlHadidi;Nadia Belblidia;Mourad Debbabi
1501489,Privacy-preserving OLAP based on output perturbation across multiple sites,Yunhai Tong;Guohui Sun;Peng Zhang;Shiwei Tang
1501490,A framework ensuring privacy in a distributed environment,Dhiah el Diehn I. Abou-Tair
1501491,An early release heuristic for k-anonymization,Edward Brown;Khandaker Ahamed
1501493,Towards reliable trust establishment in grid: a pre-evaluating set based bias-tuned method for dishonest feedback filtering,Xuejun Yang;Xiangli Qu
1501494,A trust framework model for situational contexts,Carsten D. Schultz
1501495,Trust-based contextual information filtering,Eugenia Kondratova;Stephen Marsh;Ali Ghorbani
1501496,Trust determination in ad hoc networks,Johnson Thomas;Sudha Chinni;George Ghinea
1501497,MTRMS: mutual-trust-based reputation management system in community-based peer-to-peer environment,EunJoung Byun;SeokIn Kim;HongSoo Kim;SungJin Choi;JangWon Choi;ChongSun Hwang
1501498,Towards a model for risk and consent management of personal health information,Scott Buffett;T. A. Kosa
1501499,A concept of intelligent biometric-based early detection and warning system,Svetlana N. Yanushkevich
1501500,The 'how' and 'why' of persistent information security,Merv Matson;Mihaela Ulieru
1501502,Virtual identities in authentication and authorization scenarios,Santiago Zapata Hernandez;Antonio F. Gomez Skarmeta
1501503,AA-RR: working with authentication and authorization infrastructures,Candido Rodriguez;Ajay Daryanani;Diego R. Lopez;Jose M. Macias
1501504,Persona concept for web-based identity management,Kalman C Toth
1501505,Off-line verification of one-time ID in distributed environment,Kenji Imamoto;Kouichi Sakurai
1501506,Chinese text watermarking based on occlusive components,Zhang Wenyin;Jin Ningde
1501507,User-credential based role mapping in multi-domain environment,Ajith Kamath;Ramiro Liscano;Abdulmotaleb El Saddik
1501508,"Privacy, traceability, and anonymity for content protection",Hongxia Jin
1501509,Cryptanalysis and improvement on Yang-Shieh authentication schemes,Jie Liu;Lei Fan;Jianhua Li
1501511,Intelligent virus detection on mobile devices,Deepak Venugopal;Guoning Hu;Nicoleta Roman
1501512,Towards an MDA-oriented UML profile for critical infrastructure modeling,Ebrahim Bagheri;Ali A. Ghorbani
1501513,Using an improved C4.5 for imbalanced dataset of intrusion,Quan Zhou;Lin-gang Gu;Chong-jun Wang;Wang-jun;Shi-fu Chen
1501514,Secure algorithm for finding K nearest neighbors in distributed databases,Barrington Young;Raj Bhatnagar
1501515,Design and implementation of a behavioral difference analyzer for network intrusion detection,Mehran Nadjarbashi-Noghani;Ali A. Ghorbani
1501516,Towards believing answers from cyber-infrastructure-based applications,Gilbert Ornelas;Paulo Pinheiro da Silva
1501518,Defining the security required for WAP based mobile ticket sales,Alex Pandelidis
1501519,The quantum nature of cryptography: problems of public-key cryptography and the prospect of quantum key distribution,A. K. M. Harun-Ar-Rashid
1501520,Is privacy an attainable goal?: a review of the privacy rights dilemma,Anasuya Bulkan
1501521,Exploiting a buffer overflow using metasploit framework,Mustapha Refai
1501522,Ontario healthcare privacy act: compliant ad hoc healthcare applications,Stephanie Chow
1501523,Mobile access control policy for healthcare applications with XACML,Jude Andrade
1501524,Mobile healthcare applications: a study of access control,Michelle Watson
1501525,Considering role-based conflicts of interest in analyzing and designing e-health systems with goal-oriented methodologies,Vic Chung
1501526,From stakeholder goals to product features: towards a role-based variability framework with decision boundary,Catalin Bidian
1503372,The network is a database,Serge Fdida;Mohamed Diallo
1503374,Security and privacy in unattended sensor networks,Gene Tsudik
1503376,On inferring regional AS topologies,Yohei Kuga;Kenjiro Cho;Osamu Nakamura
1503377,An image processing approach to traffic anomaly detection,Romain Fontugne;Toshio Hirotsu;Kensuke Fukuda
1503378,Educational environment on StarBED: case study of SOI Asia 2008 Spring Global E-Workshop,Toshiyuki Miyachi;Achmad Basuki;Shoko Mikawa;Shinsuke Miwa;Ken-ichi Chinen;Yoichi Shinoda
1503380,DUMBO II: a V-2-I emergency network,Kanchana Kanchanasut;Thirapon Wongsaardsakul;Manutsiri Chansutthirangkool;Anis Laouiti;Hajime Tazaki;Khandakar Rashedul Arefin
1503382,"Fighting spam, phishing, and online scams at the network level",Nick Feamster
1503384,A greedy location management scheme using predictive dynamic reservation into dynamic set method,Ahmad Almunayyes
1503385,A novel infrastructure WLAN locating method based on neural network,Xiaole Ding;Hewu Li;Fenghua Li;Jianping Wu
1503387,Network calculus: what it can do for you and where it needs your help,Jens B. Schmitt
1503388,A methodology to identify characteristics of the dynamic of mobile networks,A. Scherrer;P. Borgnat;E. Fleury;J. L. Guillaume;C. Robardet
1503390,Beyond device mobility,Yuri Ismailov
1503392,Bittorrent peer identification based on behaviors of a choke algorithm,Wanchai Ngiwlay;Chalermek Intanagonwiwat;Yunyong Teng-amnuay
1503393,DPLM: a novel application-layer routing scheme for low delay VoIP,Xiaofei Liao;Hai Jin;Lili Zhu
1503394,An energy-efficient data dissemination method in a cluster-based sensor network,Jieun Cho;Jongwon Choe
1503396,Mobility entropy and message routing in community-structured delay tolerant networks,Hideya Ochiai;Hiroshi Esaki
1503397,Opportunistic DTN routing with window-aware adaptive replication,Gabriel Sandulescu;Simin Nadjm-Tehrani
1503399,SCTPfx: a fast failover mechanism based on cross-layer architecture in SCTP multihoming,Yunsop Han;Fumio Teraoka
1503400,Route optimization in nested mobile networks using binding update for top-level MR,Parin Sornlertlamvanich;Robert Elz;Sinchai Kamolphiwong
1503401,Issue and solution on coverage and performance for wireless sensor networks,Shuo Zhang;Juhua Pu;Xiao Zeng;Yuheng Liu;Zhang Xiong
1503456,Virtual relighting of a Roman statue head from Herculaneum: a case study,Jassim Happa;Mark Williams;Glen Turley;Graeme Earl;Piotr Dubla;Gareth Beale;Greg Gibbons;Kurt Debattista;Alan Chalmers
1503457,Revisiting district six: a case study of digital heritage reconstruction from archival photographs,Christopher de Kadt;James Gain;Patrick Marais
1503459,Pick-by-Vision comes on age: evaluation of an augmented reality supported picking system in a real storage environment,Rupert Reif;Willibald A. Günthner;Björn Schwerdtfeger;Gudrun Klinker
1503460,Associating fonts with musical genres,Jukka Holm;Antti Aaltonen;Jarno Seppänen
1503462,Analytic simplification of animated characters,Bruce Merry;Patrick Marais;James Gain
1503463,Simulating crowd phenomena in African markets,Flora Ponjou Tasse;Kevin Glass;Shaun Bangay
1503465,Virtual reality training applications for the mining industry,Etienne van Wyk;Ruth de Villiers
1503466,Particle-based fluid flow visualization on meshes,Khalid Djado;Richard Egli
1503468,Visual quality of the ground in 3D models: using color-coded images to blend aerial photos with tiled detail-textures,Mattias Roupé;Mikael Johansson
1503469,Using an implicit min/max KD-tree for doing efficient terrain line of sight calculations,Bernardt Duvenhage
1503471,An efficient parameters estimation method for automatic patch-based texture synthesis,Jakrapong Narkdej;Pizzanu Kanongchaiyos
1503472,Programmable transitions for video stream editing,Alexandre Hardy
1504177,Parallel thinking,Guy E. Blelloch
1504178,Multi-core demands multi-interfaces,Yale N. Patt
1504179,How to build programmable multi-core chips,Jack B. Dennis
1504181,How much parallelism is there in irregular applications?,Milind Kulkarni;Martin Burtscher;Rajeshkar Inkulu;Keshav Pingali;Calin Casçaval
1504182,An efficient transactional memory algorithm for computing minimum spanning forest of sparse graphs,Seunghwa Kang;David A. Bader
1504183,Atomic quake: using transactional memory in an interactive multiplayer game server,Ferad Zyulkyarov;Vladimir Gajinov;Osman S. Unsal;Adrián Cristal;Eduard Ayguadé;Tim Harris;Mateo Valero
1504184,Application-aware management of parallel simulation collections,Siu Yau;Vijay Karamcheti;Denis Zorin;Kostadin Damevski;Steven G. Parker
1504186,Idempotent work stealing,Maged M. Michael;Martin T. Vechev;Vijay A. Saraswat
1504187,Backtracking-based load balancing,Tasuku Hiraishi;Masahiro Yasugi;Seiji Umatani;Taiichi Yuasa
1504188,Efficient and scalable multiprocessor fair scheduling using distributed weighted round-robin,Tong Li;Dan Baumberger;Scott Hahn
1504189,Mapping parallelism to multi-cores: a machine learning based approach,Zheng Wang;Michael F.P. O'Boyle
1504190,Serialization sets: a dynamic dependence-based parallel execution model,Matthew D. Allen;Srinath Sridharan;Gurindar S. Sohi
1504192,Opportunities beyond single-core microprocessors,Mark D. Hill
1504194,OpenMP to GPGPU: a compiler framework for automatic translation and optimization,Seyong Lee;Seung-Jai Min;Rudolf Eigenmann
1504195,Comparability graph coloring for optimizing utilization of stream register files in stream processors,Xuejun Yang;Li Wang;Jingling Xue;Yu Deng;Ying Zhang
1504196,Solving dense linear systems on platforms with multiple hardware accelerators,Gregorio Quintana-Ortí;Francisco D. Igual;Enrique S. Quintana-Ortí;Robert A. van de Geijn
1504197,A comparison of programming models for multiprocessors with explicitly managed memory hierarchies,Scott Schneider;Jae-Seung Yeom;Benjamin Rose;John C. Linford;Adrian Sandu;Dimitrios S. Nikolopoulos
1504199,A comprehensive strategy for contention management in software transactional memory,Michael F. Spear;Luke Dalessandro;Virendra J. Marathe;Michael L. Scott
1504200,Safe open-nested transactions through ownership,Kunal Agrawal;I-Ting Angelina Lee;Jim Sukha
1504201,Committing conflicting transactions in an STM,Hany E. Ramadan;Indrajit Roy;Maurice Herlihy;Emmett Witchel
1504202,Detecting and tolerating asymmetric races,Paruj Ratanaworabhan;Martin Burtscher;Darko Kirovski;Benjamin Zorn;Rahul Nagpal;Karthik Pattabiraman
1504203,Transactional memory with strong atomicity using off-the-shelf memory protection hardware,Martín Abadi;Tim Harris;Mojtaba Mehrara
1504205,Industrial perspectives panel,Parthasarathy Ranganathan
1504207,Techniques for efficient placement of synchronization primitives,Alexandru Nicolau;Guangqiang Li;Arun Kejariwal
1504208,A compiler-directed data prefetching scheme for chip multiprocessors,Seung Woo Son;Mahmut Kandemir;Mustafa Karakoy;Dhruva Chakrabarti
1504209,Compiler-assisted dynamic scheduling for effective parallelization of loop nests on multicore processors,Muthu Manikandan Baskaran;Nagavijayalakshmi Vydyanathan;Uday Kumar Reddy Bondhugula;J. Ramanujam;Atanas Rountev;P. Sadayappan
1504210,Effective performance measurement and analysis of multithreaded applications,Nathan R. Tallent;John M. Mellor-Crummey
1504212,Petascale computing with accelerators,Michael Kistler;John Gunnels;Daniel Brokenshire;Brad Benton
1504213,MPIWiz: subgroup reproducible replay of mpi applications,Ruini Xue;Xuezheng Liu;Ming Wu;Zhenyu Guo;Wenguang Chen;Weimin Zheng;Zheng Zhang;Geoffrey Voelker
1504214,Formal verification of practical MPI programs,Anh Vo;Sarvani Vakkalanka;Michael DeLisi;Ganesh Gopalakrishnan;Robert M. Kirby;Rajeev Thakur
1504215,"Efficient, portable implementation of asynchronous multi-place programs",Ganesh Bikshandi;Jose G. Castanos;Sreedhar B. Kodali;V. Krishna Nandivada;Igor Peshansky;Vijay A. Saraswat;Sayantan Sur;Pradeep Varma;Tong Wen
1504217,Architectural support for cilk computations on many-core architectures,Guoping Long;Dongrui Fan;Junchao Zhang
1504218,A compiler and runtime system for enabling data mining applications on gpus,Wenjing Ma;Gagan Agrawal
1504219,Exploiting global optimizations for openmp programs in the openuh compiler,Lei Huang;Deepak Eachempati;Marcus W. Hervey;Barbara Chapman
1504220,NePalTM: design and implementation of nested parallelism for transactional memory systems,Haris Volos;Adam Welc;Ali-Reza Adl-Tabatabai;Tatiana Shpeisman;Xinmin Tian;Ravi Narayanaswamy
1504221,Parallelization spectroscopy: analysis of thread-level parallelism in hpc programs,Arun Kejariwal;Calin Casçaval
1504222,"Preliminary results on nb-feb, a synchronization primitive for parallel programming",Phuong Hoai Ha;Philippas Tsigas;Otto J. Anshus
1504223,Software transactional distributed shared memory,Alokika Dash;Brian Demsky
1504224,Stack-based parallel recursion on graphics processors,Ke Yang;Bingsheng He;Qiong Luo;Pedro V. Sander;Jiaoying Shi
1504225,Topology aware task mapping techniques: an api and case study,Abhinav Bhatelé;Eric Bohm;Laxmikant V. Kalé
1504226,Towards concurrency refactoring for x10,Shane A. Markstrum;Robert M. Fuhrer;Todd D. Millstein
1504227,A tunable holistic resiliency approach for high-performance computing systems,Stephen L. Scott;Christian Engelmann;Geoffroy R. Vallée;Thomas Naughton;Anand Tikotekar;George Ostrouchov;Chokchai Leangsuksun;Nichamon Naksinehaboon;Raja Nassar;Mihaela Paun;Frank Mueller;Chao Wang;Arun B. Nagarajan;Jyothish Varma
1504228,Turbocharging boosted transactions or: how i learnt to stop worrying and love longer transactions,Chinmay Eishan Kulkarni;Osman Unsal;Adrián Cristal;Eduard Ayguadé;Mateo Valero
1506217,Software system scalability: concepts and techniques,David S. Rosenblum
1506219,Instant multi-tier web applications without tears,Gautam Shroff;Puneet Agarwal;Premkumar Devanbu
1506220,Extending AOP with models,Vinay Kulkarni;Sreedhar Reddy
1506221,Configurability in SaaS (software as a service) applications,Nitu
1506223,Using spreadsheets for finite state modelling,Sujit Kumar Chakrabarti;Srihari Sukumaran
1506224,Automated review of natural language requirements documents: generating useful warnings with user-extensible glossaries driving a simple state machine,Prateek Jain;Kunal Verma;Alex Kass;Reymonrod G. Vasquez
1506225,Event strictness for components with complex bindings,Fabricio Fernandes;Robin Passama;Jean-Claude Royer
1506227,Deriving parameter characteristics,Rakesh Shukla
1506228,Computing dynamic clusters,Philippe Dugerdil;Sebastien Jossi
1506230,Challenges in execution of outsourcing contracts,Nagesh Mukunda Rao
1506231,Design and implementation of micro caching,Gaurav Sengar;Anuj Kumar
1506232,Defect prevention with orthogonal defect classification,Ajit Ashok Shenvi
1506233,Performance optimization of SOA based AJAX application,Kanakalata N.;Udayan Banerjee;Shantha Kumar
1506234,Cultural differences in software engineering,Lavanya R. Abraham
1506235,From twin training to pair programming,Stamatia-Ann Katriou;Evangelos Tolias
1506237,Grammar based asynchronous testing,Puneet Bhateja
1506238,On the evaluation of reference models for software engineering practice,Balbir S. Barn
1506239,Evolving an infrastructure for student global software development projects: lessons for industry,Olly Gotel;Vidya Kulkarni;Des Phal;Moniphal Say;Christelle Scharff;Thanwadee Sunetnanta
1506241,A maturity model for CBSE,Ratneshwer Gupta
1506242,Integrated specification and quality assurance for large business information systems,Frank Salger;Stefan Sauer;Gregor Engels
1506243,Analysis of complexity of requirements: a metrics based approach,Ananya Kanjilal;Sabnam Sengupta;Swapan Bhattacharya
1506244,Quality attribute game: a game theory based techniquefor software architecture design,Kiran Kumar Vajja;Prabhakar TV
1506245,A formal model of design-patterns based design,Pushpendra B. Singh;Banshi D. Chaudhary
1506246,An approach to reverse engineering of C programs to simulink models with conformance testing,Indranil Saha Saha;Kuntal Chakraborty;Suman Roy;B. VishnuVardhan Reddy;Venkatappaiah Kurapati;Vishesh Sharma
1506247,An effective learning environment for teaching problem solving in software architecture,Kirti Garg;Vasudeva Varma
1506248,Hybrid analysis of executables to detect security vulnerabilities: security vulnerabilities,Pranith D. Kumar;Anchal Nema;Rajeev Kumar
1506249,Method engineering process patterns,Mohsen Asadi;Raman Ramsin
1506272,Enhancing cache invalidation in mobile environments,Haidar Safa;Hassan Artail;Mirna Nahhas
1506273,From technology prototypes to ethnographic studies: a look to the Ubicomp research directions,Petteri Alahuhta;Heikki Ailisto
