article_id,title,authors
1013536,Answering similarity queries in peer-to-peer networks,Panos Kalnis;Wee Siong Ng;Beng Chin Ooi;Kian-Lee Tan
1013537,Efficient pagerank approximation via graph aggregation,Andrei Z. Broder;Ronny Lempel;Farzin Maghoul;Jan Pedersen
1013538,Outlink estimation for pagerank computation under missing data,Sreangsu Acharyya;Joydeep Ghosh
1013539,Converting UML to OWL ontologies,Dragan Gasevic;Dragan Djuric;Vladan Devedzic;Violeta Damjanovi
1013540,DANTE: annotation and transformation of web pages for visually impaired users,Yeliz Yesilada;Simon Harper;Carole Goble;Robert Stevens
1013541,An agent system reasoning about the web and the user,Giovambattista Ianni;Francesco Ricca;Francesco Calimeri;Vincenzino Lio;Stefania Galizia
1013542,Associative sources and agents for zero-input publishing,David Wolber;Christopher H. Brooks
1013543,Surfing the web by site,David Gibson
1013544,Compositional knowledge management for medical services on semantic web,Yugyung Lee;Chintan Patel;Soon Ae Chun;James Geller
1013545,OntoMiner: bootstrapping ontologies from overlapping domain specific web sites,Hasan Davulcu;Srinivas Vadrevu;Saravanakumar Nagarajan
1013546,Lessons from a Gnutella-web gateway,Brian D. Davison;Wei Zhang;Baoning Wu
1013547,Hybrid multicasting in large-scale service networks,Jingwen Jin;Klara Nahrstedt
1013964,Invited talk: the blast query language for software verification,Dirk Beyer;Adam J. Chlipala;Thomas A. Henzinger;Ranjit Jhala;Rupak Majumdar
1013965,Invited talk: towards declarative programming for web services,Sheila A. McIlraith
1013966,Invited talk: what's the future for proof-carrying code?,Greg Morrisett
1013967,Invited talk: injecting life with computers,Ehud Shapiro
1013968,Invited talk: program generators and the tools to make them,Yannis Smaragdakis
1013969,A logic programming approach to the verification of functional-logic programs,José Miguel Cleva;Javier Leach;Francisco J. López-Fraguas
1013970,Model checking object petri nets in prolog,Berndt Farwer;Michael Leuschel
1013971,Semantics of the reFL ect language,Sava Krsti?;John Matthews
1013972,A lazy narrowing calculus for declarative constraint programming,F. J. López-Fraguas;M. Rodríguez-Artalejo;Rafael del Vado Vírseda
1013973,Providing declarative semantics for HH extended constraint logic programs,Miguel García-Díaz;Susana Nieva
1013974,Constraint-set satisfiability for overloading,Carlos Camarão;Lucília Figueiredo;Cristiano Vasconcellos
1013975,Just enough tabling,Konstantinos Sagonas;Peter J. Stuckey
1013976,Semi-naive evaluation in linear tabling,Neng-Fa Zhou;Yi-Dong Shen;Taisuke Sato
1013977,Active integrity constraints,Sergio Flesca;Sergio Greco;Ester Zumpano
1013978,Nominal rewriting systems,Maribel Fernández;Murdoch J. Gabbay;Ian Mackie
1013979,New completeness results for lazy conditional narrowing,Mircea Marin;Aart Middeldorp
1013980,Type inference with expansion variables and intersection types in system E and an exact correspondence with ?-reduction,Sébastien Carlier;J. B. Wells
1013981,Formalization and abstract implementation of rewriting with nested rules,Sergio Antoy;Stephen Johnson
1013982,Characterizing strong normalization in a language with control operators,Dan Dougherty;Silvia Ghilezan;Pierre Lescanne
1013983,iRho: an imperative rewriting calculus,Luigi Liquori;Bernard Paul Serpette
1013984,A semantics for tracing declarative multi-paradigm programs,B. Brassel;M. Hanus;F. Huch;G. Vidal
1013985,A compositional logic for polymorphic higher-order functions,Kohei Honda;Nobuko Yoshida
1013986,Scheme fair threads,Manuel Serrano;Frédéric Boussinot;Bernard Serpette
1013987,Adventures in interoperability: the SML.NET experience,Nick Benton;Andrew Kennedy;Claudio V. Russo
1013988,JIAD: a tool to infer design patterns in refactoring,J. Rajesh;D. Janakiram
1013989,Event choice datalog: a logic programming language for reasoning in multiple dimensions,Gianluigi Greco;Antonella Guzzo;Domenico Saccà;Francesco Scarcello
1014008,Invited talk: towards declarative programming for web services,Sheila A. McIlraith
1014009,Offline partial evaluation for shift and reset,Kenichi Asai
1014010,Representation-based just-in-time specialization and the psyco prototype for python,Armin Rigo
1013361,Time-parallel simulation with approximative state matching,Tobias Kiesling;Siegfried Pohl
1013369,Semantic resource management for the web: an e-learning application,Julien Tane;Christoph Schmitz;Gerd Stumme
1013370,Educanext: a framework for sharing live educational resources with isabel,Juan Quemada;Gabriel Huecas;Tomÿs de-Miguel;Joaquín Salvachùa;Blanca Fernandez;Bernd Simon;Katherine Maillet;Efiie Lai-Cong
1013371,"The interoperability of learning object repositories and services: standards, implementations and lessons learned",Marek Hatala;Griff Richards;Timmy Eap;Jordan Willms
1013373,An outsider's view on topic-oriented blogging,J. Bar-Ilan
1013374,The role of standards in creating community,Kathi C. Martin
1013375,Network arts: exposing cultural reality,David A. Shamma;Sara Owsley;Kristian J. Hammond;Shannon Bradshaw;Jay Budzik
1013377,A quality model for multichannel adaptive information,Carlo Marchetti;Barbara Pernici;Pierluigi Plebani
1013378,Towards context-aware adaptable web services,Markus Keidl;Alfons Kemper
1013379,QoS computation and policing in dynamic web service selection,Yutu Liu;Anne H. Ngu;Liang Z. Zeng
1013381,Jena: implementing the semantic web recommendations,Jeremy J. Carroll;Ian Dickinson;Chris Dollin;Dave Reynolds;Andy Seaborne;Kevin Wilkinson
1013382,Internet delivery of meteorological and oceanographic data in wide area naval usage environments,Udaykiran Katikaneni;Roy Ladner;Frederick Petry
1013383,Can web-based recommendation systems afford deep models: a context-based approach for efficient model-based reasoning,Leiguang Gong
1013385,Model based engineering of learning situations for adaptive web based educational systems,Thierry Nodenot;Christophe Marquesuzaá;Pierre Laforcade;Christian Sallaberry
1013386,KnowledgeTree: a distributed architecture for adaptive e-learning,Peter Brusilovsky
1013387,Authoring of learning styles in adaptive hypermedia: problems and solutions,Natalia Victorovna Stash;Alexandra Ioana Cristea;Paul M. De Bra
1013389,A framework for the server-side management of conversations with web services,Liliana Ardissono;Davide Cardinio;Giovanna Petrone;Marino Segnan
1013390,Decentralized orchestration of composite web services,Girish B. Chafle;Sunil Chandra;Vijay Mann;Mangala Gowri Nanda
1013391,CTR-S: a logic for specifying contracts in semantic web services,Hasan Davulcu;Michael Kifer;I. V. Ramakrishnan
1013393,Visualising student tracking data to support instructors in web-based distance education,Riccardo Mazza;Vania Dimitrova
1013394,Dynamic assembly of learning objects,Robert G. Farrell;Soyini D. Liburd;John C. Thomas
1013395,Personalization in distributed e-learning environments,Peter Dolog;Nicola Henze;Wolfgang Nejdl;Michael Sintek
1013397,Edgecomputing: extending enterprise applications to the edge of the internet,A. Davis;J. Parikh;W. E. Weihl
1013398,B2B integration over the Internet with XML: RosettaNet successes and challenges,Suresh Damodaran
1013400,Through different eyes: assessing multiple conceptual views for querying web services,Wolf-Tilo Balke;Matthias Wagner
1013401,Cooperative middleware specialization for service oriented architectures,Nirmal K. Mukhi;Ravi Konuru;Francisco Curbera
1013403,Web engineering with the visual software circuit board,Hovhannes Avoyan;Barry Levine
1013404,An efficient and systematic method to generate xslt stylesheets for different wireless pervasive devices,Thomas Kwok;Thao Nguyen;Linh Lam;Kakan Roy
1013405,An application server for the semantic web,Daniel Oberle;Steffen Staab;Raphael Volz
1013406,ProThes: thesaurus-based meta-search engine for a specific application domain,Pavel Braslavski;Gleb Alshanski;Anton Shishkin
1013407,PipeCF: a scalable DHT-based collaborative filtering recommendation system,Bo Xie;Peng Han;Ruimin Shen
1013408,Event synchronization for interactive cyberdrama generation on the web: a distributed approach,Stefano Ferretti;Marco Roccetti
1013409,Using context- and content-based trust policies on the semantic web,Christian Bizer;Radoslaw Oldakowski
1013410,EIOP: an e-commerce interoperability platform,Yusuf Tambag
1013411,Reactive rules inference from dynamic dependency models,Asaf Adi;Opher Etzion;Dagan Gilat;Royi Ronen;Guy Sharon;Inna Skarbovsky
1013412,SPT-based topology algorithm for constructing power efficient wireless ad hoc networks,Szu-Chi Wang;David S. L. Wei;Sy-Yen Kuo
1013413,Business objective based resource management,Sarel Aiber;Dagan Gilat;Ariel Landau;Natalia Razinkov;Aviad Sela;Segev Wasserkrug
1013414,Enhancing the SCORM metadata model,D. Simões;R. Luís;N. Horta
1013415,Continuous web: a new image-based hypermedia and scape-oriented browsing,Hiroya Tanaka;Katsumi Tanaka
1013416,HPG: a tool for presentation generation in WIS,Bas Rutten;Peter Barna;Flavius Frasincar;Geert-Jan Houben;Richard Vdovjak
1013417,Automatically generating metadata for digital photographs with geographic coordinates,Mor Naaman;Yee Jiun Song;Andreas Paepcke;Hector Garcia-Molina
1013418,Active e-course for constructivist learning,Hai Zhuge;Yanyan Li
1013419,Are web pages characterized by color?,Norifumi Murayama;Suguru Saito;Manabu Okumura
1013420,Gossip based streaming,Xinyan Zhang;Jiangchuan Liu
1013421,A3: framework for user adaptation using xslt,Daisuke Kanjo;Yukiko Kawai;Katsumi Tanaka
1013422,The powerrank web link analysis algorithm,Yizhou Lu;Benyu Zhang;Wensi Xi;Zheng Chen;Yi Liu;Michael R. Lyu;Wei-ying Ma
1013423,Implementing a proxy agent based writable web for a dynamic information sharing system,Noriharu Tashiro;Hiromitsu Hattori;Takayuki Ito;Toramatsu Shintani
1013424,A query algebra for xml p2p databases,Carlo Sartiani
1013425,Next generation web technologies in content management,Norbeto Fernández-Garcia;Luis Sánchez-Fernandez;Jesús Villamor-Lugo
1013426,Web page classification without the web page,Min-Yen Kan
1013427,E-learning personalization based on itineraries and long-term navigational behavior,Enric Mor;Julià Minguillón
1013428,Post-processing inkml for random-access navigation of voluminous handwritten ink documents,Khaireel A. Mohamed;Lioudmila Belenkaia;Thomas Ottmann
1013429,Type based service composition,Ion Constantinescu;Boi Faltings;Walter Binder
1013430,Interpreting distributed ontologies,Yuzhong Qu;Zhiqiang Gao
1013431,A multimodal interaction manager for device independent mobile applications,Florian Wegscheider;Thomas Dangl;Michael Jank;Rainer Simon
1013432,Modeling the growth of future web,Hai Zhuge;Xue Chen;Xiang Li
1013433,Semi-automatic annotation of contested knowledge on the world wide web,Bertrand Sereno;Simon Buckingham Shum;Enrico Motta
1013434,An automatic semantic relationships discovery approach,Hai Zhuge;Liping Zheng;Nan Zhang;Xiang Li
1013435,Scheduling web requests in broadcast environments,Jianliang Xu;Wang-Chien Lee;Jiangchuan Liu
1013436,Architecture of a p2p distributed adaptive directory,Gennaro Cordasco;Vittorio Scarano;Cristiano Vitolo
1013437,Semantic web applications to e-science in silico experiments,Jun Zhao;Carole Goble;Robert Stevens
1013438,Matching web site structure and content,Vassil Gedov;Carsten Stolz;Ralph Neuneier;Michal Skubacz;Dietmar Seipel
1013439,A web personalization system based on web usage mining techniques,Massimiliano Albanese;Antonio Picariello;Carlo Sansone;Lucio Sansone
1013440,Semantic information portals,Dave Reynolds;Paul Shabajee;Steve Cayzer
1013441,Design of a crawler with bounded bandwidth,Michelangelo Diligenti;Marco Maggini;Filippo Maria Pucci;Franco Scarselli
1013442,A logic-based semantic web html generator - a poor man's publishing approach,Eero Hyvönen;Arttu Valo;Kim Viljanen;Markus Holi
1013443,A method for modeling uncertainty in semantic web taxonomies,Markus Holi;Eeru Hyvönen
1013444,Keyword-based fragement detection for dynamic web content delivery,Daniel Brodie;Amrish Gupta;Weisong Shi
1013445,Accurate web recommendations based on profile-specific url-predictor neural networks,Olfa Nasraoui;Mrudula Pavuluri
1013446,Choosing the best knowledge base system for large semantic web applications,Yuanbo Guo;Zhengxiang Pan;Jeff Heflin
1013447,FADA: find all distinct answers,Hui Yang;Tat-Seng Chua
1013448,Meaning and the semantic web,Bijan Parsia;Peter F. Patel-Schneider
1013449,A semantic approach for designing business protocols,Ashok U. Mallya;Munindar P. Singh
1013450,Constraint SVG,Cameron L. McCormack;Kim Marriott;Bernd Meyer
1013451,A survey of public web services,Su Myeon Kim;Marcel Catalin Rosu
1013452,Providing ranked relevant results for web database queries,Ullas Nambiar;Subbarao Kambhampati
1013453,On a web browsing support system with 3d visualization,Toshihiro Yamaguchi;Hiromitsu Hattori;Takayuki Ito;Toramatsu Shintani
1013454,The web around the corner: augmenting the browser with gps,Davide Carboni;Andrea Piras;Stefano Sanna;Sylvain Giroux
1013455,"Automatically collecting, monitoring, and mining japanese weblogs",Tomoyuki Nanno;Toshiaki Fujiki;Yasuhiro Suzuki;Manabu Okumura
1013456,A scheme of service discovery and control on ubiquitous devices,Mitsutaka Watanabe;Ken-ichi Takaya;Akishi Seo;Masatomo Hashimoto;Tomonori Izumida;Akira Mori
1013457,OREL: an ontology-based rights expression language,Yuzhong Qu;Xiang Zhang;Huiying Li
1013458,A semantic matchmaker service on the grid,Andreas Harth;Stefan Decker;Yu He;Hongsuda Tangmunarunkit;Carl Kesselman
1013459,Web page ranking using link attributes,Ricardo Baeza-Yates;Emilio Davis
1013460,CC-Buddy: an adaptive framework for maintaining cache coherency using peers,Song Gao;Wee Siong Ng;Weining Qian;Ying Ao Zhou
1013461,Dynamic search in peer-to-peer networks,Hsinping Wang;Tsungnan Lin;Chia Hung Chen;Yennan Shen
1013462,A novel heterogeneous data integration approach for p2p semantic link network,Hai Zhuge;Jie Liu
1013463,ResEval: a web-based evaluation system for internal medicine house staff,H. J. Feldman;M. M. Triola
1013464,Affinity rank: a new scheme for efficient web search,Y. Liu;B. Zhang;Z. Chen;M. R. Lyu;W. Ma
1013465,XJ: integration of XML processing into java,Matthew Harren;Mukund Raghavachari;Oded Shmueli;Michael G. Burke;Vivek Sarkar;Rajesh Bordawekar
1013466,Exploiting conceptual modeling for web application quality evaluation,P. Fraternali;P. L. Lanzi;M. Matera;A. Maurino
1013467,Web page summarization using dynamic content,Adam Jatowt
1013468,Testbed for information extraction from deep web,Yasuhiro Yamada;Nick Craswell;Tetsuya Nakatoh;Sachio Hirokawa
1013469,Ontological representation of learning objects: building interoperable vocabulary and structures,Jian Qin;Naybell Hernández
1013470,Query and content suggestion based on latent interest and topic class,Noriaki Kawaeme;Hideaki Suzuki;Osamu Mizuno
1013471,Random surfer with back step,Marcin Sydow
1013472,Copyright protection on the web: a hybrid digital video watermarking scheme,Pat Pik-Wah Chan;Michael R. Lyu;Roland T. Chin
1013473,Distributed ranking over peer-to-peer networks,Dexter Chi Wai Siu;Tak Pang Lau
1013474,Spam attacks: p2p to the rescue,Ernesto Damiani;Sabrina De Capitani di Vimercati;Stefano Paraboschi;Pierangela Samarati;Andrea Tironi;Luca Zaniboni
1013475,Site-to-site (s2s) searching using the p2p framework with cgi,Wan Yeung Wong
1013476,Distributed community crawling,Fabrizio Costa;Paolo Frasconi
1022717,Modeling and Integration of Peripheral Devices in Embedded Systems,Shaojie Wang;Sharad Malik;Reinaldo A. Bergamaschi
1022718,Systemic Embedded Software Generation from SystemC,F. Herrera;H. Posadas;P. Sanchez;E. Villar
1022719,Noise Macromodel for Radio Frequency Integrated Circuits,Yang Xu;Xin Li;Peng Li;Lawrence Pileggi
1022720,Approximation Approach for Timing Jitter Characterization in Circuit Simulators,M. M. Gourary;S. G. Rusakov;S. L. Ulyanov;M. M. Zharov;K. K. Gullapalli;B. J. Mulvaney
1022721,A Model of Computation for Continuous-Time - Modulators,Ewout Martens;Georges Gielen
1022722,Behavioural Modelling and Simulation of Modulators Using Hardware Description Languages,R. Castro-Lopez;F. V. Fernandez;F. Medeiro;A. Rodriguez-Vazquez
1022723,Securing Mobile Appliances: New Challenges for the System Designer,Anand Raghunathan;Srivaths Ravi;Sunil Hattangady;Jean-Jacques Quisquater
1022724,Schedulability Analysis and Optimization for the Synthesis of Multi-Cluster Distributed Embedded Systems,Paul Pop;Petru Eles;Zebo Peng
1022725,A General Framework for Analysing System Properties in Platform-Based Embedded System Designs,Samarjit Chakraborty;Simon Kunzli;Lothar Thiele
1022726,Exact High Level WCET Analysis of Synchronous Programs by Symbolic State Space Exploration,G. Logothetis;Klaus Schneider
1022727,Rapid Prototyping of Flexible Embedded Systems on Multi-DSP Architectures,Bernhard Rinner;Martin Schmid;Reinhold Weiss
1022728,DFT for Testing igh-Performance Pipelined Circuits with Slow-Speed Testers,Muhammad Nummer;Manoj Sachdev
1022729,Extending JTAG for Testing Signal Integrity in SoCs,N. Ahmed;M. Tehranipour;M. Nourani
1022730,EBIST: A Novel Test Generator with Built-In Fault Detection Capability,Dhiraj K. Pradhan;Chunsheng Liu;Krish Chakraborty
1022731,A Partition-Based Approach for Identifying Failing Scan Cells in Scan-BIST with Applications to System-on-Chip Fault Diagnosis,Chunsheng Liu;Krishnendu Chakrabarty
1022732,"Time-Varying, Frequency-Domain Modeling and Analysis of Phase-Locked Loops with Sampling Phase-Frequency Detectors",Piet Vanassche;Georges Gielen;Willy Sansen
1022733,A New Simulation Technique for Periodic Small-Signal Analysis,M. M. Gourary;S. G. Rusakov;S. L. Ulyanov;M. M. Zharov;B. J. Mulvaney
1022734,Generalized Posynomial Performance Modeling,Tom Eeckelaert;Walter Daems;Georges Gielen;Willy Sansen
1022735,HOLMES: Capturing the Yield-Optimized Design Space Boundaries of Analog and RF Integrated Circuits,Bart De Smedt;Georges Gielen
1022736,High-Level Allocation to Minimize Internal Hardware Wastage,M. C. Molina;J. M. Mendias;R. Hermida
1022737,Dynamic Conditional Branch Balancing during the High-Level Synthesis of Control-Intensive Designs,Sumit Gupta;Nikil Dutt;Rajesh Gupta;Alex Nicolau
1022738,Distributed Synchronous Control Units for Dataflow Graphs under Allocation of Telescopic Arithmetic Units,Euiseok Kim;Hiroshi Saito;Jeong-Gun Lee;Dong-Ik Lee;Hiroshi Nakamura;Takashi Nanya
1022739,Online Scheduling for Block-Partitioned Reconfigurable Devices,Herbert Walder;Marco Platzner
1022740,Automated Bus Generation for Multiprocessor SoC Design,Kyeong Keol Ryu;Vincent J. Mooney III
1022741,Exploiting Loop-Level Parallelism on Coarse-Grained Reconfigurable Architectures Using Modulo Scheduling,Bingfeng Mei;Serge Vernalde;Diederik Verkest;Hugo De Man;Rudy Lauwereins
1022742,Virtual Hardware Byte Code as a Design Platform for Reconfigurable Embedded Systems,Sebastian Lange;Udo Kebschull
1022743,A Method of Test Generation fo Path Delay Faults Using Stuck-at Fault Test Generation Algorithms,Satoshi Ohtake;Kouhei Ohtani;Hideo Fujiwara
1022744,"A Novel, Low-Cost Algorithm for Sequentially Untestable Fault Identification",Manan Syal;Michael S. Hsiao
1022745,Non-Enumerative Path Delay Fault Diagnosis,Saravanan Padmanaban;Spyros Tragoudas
1022746,Delay Defect Diagnosis Based Upon Statistical Timing Models The First Step,Angela Krstic;Li-C. Wang;Kwang-Ting Cheng;Jing-Jia Liou;Magdy S. Abadir
1022747,Introduction to Hardware Abstraction Layers for SoC,Sungjoo Yoo;Ahmed A. Jerraya
1022748,Hardware/Software Partitioning of Operating Systems,Vincent J. Mooney III
1022749,Embedded Software in Digital AM-FM Chipset,M. Sarlotte;B. Candaele;J. Quevremont;D. Merel
1022750,Packetized On-Chip Interconnect Communication Analysis for MPSoC,Terry Tao Ye;Luca Benini;Giovanni De Micheli
1022751,Trade Offs in the Design of a Router with Both Guaranteed and Best-Effort Services for Networks on Chip,E. Rijpkema;K. G. W. Goossens;A. Radulescu;J. Dielissen;J. van Meerbergen;P. Wielage;E. Waterlander
1022752,Communication Centric Architectures for Turbo-Decoding on Embedded Multiprocessors,Frank Gilbert;Michael J. Thul;Norbert Wehn
1022753,Development and Application of Design Transformations in ForSyDe,Ingo Sander;Axel Jantsch;Zhonghai Lu
1022754,System Level Specification in Lava,Satnam Singh
1022755,Formal Semantics of Synchronous SystemC,Ashraf Salem
1022756,Introspection in System-Level Language Frameworks: Meta-Level vs. Integrated,Frederic Doucet;Sandeep Shukla;Rajesh Gupta
1022757,"SystemC-AMS Requirements, Design Objectives and Rationale",Alain Vachoux;Christoph Grimm;Karsten Einwich
1022758,Parallel Processing Architectures for Reconfigurable Systems,Kees A. Vissers
1022759,Different Approaches to Add Reconfigurability in a SoC Architecture,Bhusan Gupta;Michele Borgatti
1022760,A Lightweight Approach for Embedded Reconfiguration of FPGAs,Brandon Blodget;Scott McMillan;Patrick Lysaght
1022761,Creating Value Through Test,Erik Jan Marinissen;Bart Vermeulen;Robert Madge;Michael Kessler;Michael Muller
1022762,Control Flow Driven Splitting of Loop Nests at the Source Code Level,Heiko Falk;Peter Marwedel
1022763,Data Space Oriented Scheduling in Embedded Systems,M. Kandemir;G. Chen;W. Zhang;I. Kolcu
1022764,"Compiler-Directed ILP Extraction for Clustered VLIW/EPIC Machines: Predication, Speculation and Modulo Scheduling",Satish Pillai;Margarida F. Jacome
1022765,An Efficient Hash Table Based Approach to Avoid State Space Explosion in History Driven Quasi-Static Scheduling,Antonio G. Lomena;Marisa Lopez-Vallejo;Yosinori Watanabe;Alex Kondratyev
1022766,Time Budgeting in a Wireplanning Context,Jurjen Westra;Dirk-Jan Jongeneel;Ralph H. J. M. Otten;Chandu Visweswariah
1022767,Interconnect Planning with Local Area Constrained Retiming,Ruibing Lu;Cheng-Kok Koh
1022768,A Novel Metric for Interconnect Architecture Performance,Parthasarathi Dasgupta;Andrew B. Kahng;Swamy Muddu
1022769,Specification of Non-Functional Intellectual Property Components,Jianwen Zhu;Wai Sum Mong
1022770,Profile-Driven Selective Code Compression,Yuan Xie;Wayne Wolf;Haris Lekatsas
1022771,Design and Analysis of a Programmable Single-Chip Architecture for DVB-T Base-Band Receiver,Chengzhi Pan;Nader Bagherzadeh;Amir Hosein Kamalizad;Arezou Koohi
1022772,Panel Title: Reconfigurable Computing Different Perspectives,I. Bolsens;C. Rowen;Y. Tanurhan;K. Vissers;S. Wang;W. Rosenstiel;R. Lauwereins
1022773,RF-BIST: Loopback Spectral Signature Analysis,Doris Lupea;Udo Pursche;Hans-Joachim Jentschel
1022774,Optimizing Stresses for Testing DRAM Cell Defects Using Electrical Simulation,Zaid Al-Ars;Ad J. van de Goor;Jens Braun;Detlev Richter
1022775,On Modeling Cross-Talk Faults,Sujit T. Zachariah;Yi-Shing Chang;Sandip Kundu;Chandra Tirumurti
1022776,Techniques for Automatic On Chip Closed Loop Transfer Function Monitoring For Embedded Charge Pump Phase Locked Loops,Martin John Burbidge;Jim Tijou;Andrew Richardson
1022777,"Pre-Characterization Free, Efficient Power/Performance Analysis of Embedded and General Purpose Software Applications",Venkata Syam P. Rapaka;Diana Marculescu
1022778,Runtime Code Parallelization for On-Chip Multiprocessors,M. Kandemir;W. Zhang;M. Karakoy
1022779,SDRAM-Energy-Aware Memory Allocation for Dynamic Multi-Media Applications on Multi-Processor Platforms,P. Marchal;J. I. Gomez;L. Pinuel;D. Bruni;L. Benini;F. Catthoor;H. Corporaal
1022780,Modeling and Evaluation of Substrate Noise Induced by Interconnects,Ferran Martorell;Diego Mateo;Xavier Aragones
1022781,Model-Order Reduction Based on PRONY's Method,Makram M. Mansour;Amit Mehrotra
1022782,Combined FDTD/Macromodel Simulation of Interconnected Digital Devices,S. Grivet-Talocia;I. S. Stievano;I. A. Maio;F. G. Canavero
1022783,Enhancing Signal Integrity through a Low-Overhead Encoding Scheme on Address Buses,Tiehan Lv;Jorg Henkel;Haris Lekatsas;Wayne Wolf
1022784,Building Fast and Accurate SW Simulation Models Based on Hardware Abstraction Layer and Simulation Environment Abstraction Layer,Sungjoo Yoo;Iuliana Bacivarov;Aimen Bouchhima;Yanick Paviot;Ahmed A. Jerraya
1022785,Flexible and Formal Modeling of Microprocessors with Application to Retargetable Simulation,Wei Qin;Sharad Malik
1022786,Instruction Set Emulation for Rapid Prototyping of SoCs,Jurgen Schnerr;Gunter Haug;Wolfgang Rosenstiel
1022787,Hardware/Software Design Space Exploration for a Reconfigurable Processor,Alberto La Rosa;Luciano Lavagno;Claudio Passerone
1022788,From C Programs to the Configure-Execute Model,Joao M. P. Cardoso;Markus Weinhardt
1022789,FPGA-Based Implementation of a Serial RSA Processor,A. Mazzeo;L. Romano;G. P. Saggese;N. Mazzocca
1022790,Optimal Reconfiguration Functions for Column or Data-bit Built-In Self-Repair,M. Nicolaidis;N. Achouri;S. Boutobza
1022791,Versatile High-Level Synthesis of Self-Checking Datapaths Using an On-Line Testability Metric,Petros Oikonomakos;Mark Zwolinski;Bashir M. Al-Hashimi
1022792,An Accurate Analysis of the Effects of Soft Errors in the Instruction and Data Caches of a Pipelined Microprocessor,M. Rebaudengo;M. Sonza Reorda;M. Violante
1022793,High Speed and Highly Testable Parallel Two-Rail Code Checker,Martin Omana;Daniele Rossi;Cecilia Metra
1022794,Safe Automotive Software Development,Ken Tindell;Hermann Kopetz;Fabian Wolf;Rolf Ernst
1022795,Analysis and White-Box Modeling of Weakly Nonlinear Time-Varying Circuits,Petr Dobrovolny;Gerd Vandersteen;Piet Wambacq;Stephane Donnay
1022796,Linear Model-Based Error Identification and Calibration for Data Converters,Carsten Wegener;Michael Peter Kennedy
1022797,Improved Design Methodology for High-Speed High-Accuracy Current Steering D/A Converters,Miquel Albiol;Jose Luis Gonzalez;Eduard Alarcon
1022798,Behavioral Modeling and Simulation of a Mixed Analog/Digital Automatic Gain Control Loop in a 5 GHz WLAN Receiver,Wolfgang Eberle;Gerd Vandersteen;Piet Wambacq;Stephane Donnay;Georges Gielen;Hugo De Man
1022799,Analytical Design Space Exploration of Caches for Embedded Systems,Arijit Ghosh;Tony Givargis
1022800,Fast and Accurate Multiprocessor Architecture Exploration with Symbolic Programs,Vladimir D. Zivkovic;Erwin de Kock;Pieter van der Wolf;Ed Deprettere
1022801,Design Space Exploration for a Wireless Protocol on a Reconfigurable Platform,Laura Vanzago;Bishnupriya Bhattacharya;Joel Cambonie;Luciano Lavagno
1022802,A First Step Towards Hw/Sw Partitioning of UML Specifications,W. Fornaciari;P. Micheli;F. Salice;L. Zampella
1022803,Multi-Granularity Metrics for the Era of Strongly Personalized SOCs,Y. Le Moullec;N. Ben Amor;J-Ph. Diguet;M. Abid;J-L. Philippe
1022804,Exploiting the Routing Flexibility for Energy/Performance Aware Mapping of Regular NoC Architectures,Jingcao Hu;Radu Marculescu
1022805,Energy Estimation for Extensible Processors,Yunsi Fei;Srivaths Ravi;Anand Raghunathan;Niraj K. Jha
1022806,Chromatic Encoding: A Low Power Encoding Technique for Digital Visual Interface,Wei-Chung Cheng;Massoud Pedram
1022807,MRPF: An Architectural Transformation for Synthesis of High-Performance and Low-Power Digital Filters,Hunsoo Choo;Khurram Muhammad;Kaushik Roy
1022808,Transport Protocol Optimization for Energy Efficient Wireless Embedded Systems,Davide Bertozzi;Anand Raghunathan;Luca Benini;Srivaths Ravi
1022809,Low-Cost Software-Based Self-Testing of RISC Processor Cores,N. Kranitis;G. Xenoulis;D. Gizopoulos;A. Paschalis;Y. Zorian
1022810,A P1500-Compatible Programmable BIST Aapproach for the Test of Embedded Flash Memories,P. Bernardi;M. Rebaudengo;M. Sonza Reorda;M. Violante
1022811,Test Data Compression: The System Integrator's Perspective,Paul Theo Gonciari;Bashir M. Al-Hashimi;Nicola Nicolici
1022812,Time Domain Multiplexed TAM: Implementation and Comparison,Zahra Sadat Ebadi;Andre Ivanov
1022813,Layout-Driven SOC Test Architecture Design for Test Time and Wire Length Minimization,Sandeep Kumar Goel;Erik Jan Marinissen
1022814,Delay Fault Testing of Core-Based Systems-on-a-Chip,Qiang Xu;Nicola Nicolici
1022815,Reducing Multi-Valued Algebraic Operations to Binary,Jie-Hong R. Jiang;Alan Mishchenko;Robert K. Brayton
1022816,Combination of Lower Bounds in Exact BDD Minimization,Rudiger Ebendt;Wolfgang Gunther;Rolf Drechsler
1015417,A kernel view of the dimensionality reduction of manifolds,Jihun Ham;Daniel D. Lee;Sebastian Mika;Bernhard Schölkopf
1015418,Predictive automatic relevance determination by expectation propagation,Yuan (Alan) Qi;Thomas P. Minka;Rosalind W. Picard;Zoubin Ghahramani
1015419,Take a walk and cluster genes: a TSP-based approach to optimal rearrangement clustering,Sharlee Climer;Weixiong Zhang
1015420,Relational sequential inference with reliable observations,Alan Fern;Robert Givan
1015421,A theoretical characterization of linear SVM-based feature selection,Douglas Hardin;Ioannis Tsamardinos;Constantin F. Aliferis
